countyfips,year,month,pdsi,spei,drought_vals,Water Level Depth,date
8095,2002,5,-3.62,-1.5,3.75,,2002-05-01
8095,2002,6,-4.31,-1.36,4.0,,2002-06-01
8095,2002,7,-5.76,-1.07,4.2,,2002-07-01
8095,2002,8,-4.86,0.99,4.0,,2002-08-01
8095,2002,9,-4.44,-0.16,3.25,,2002-09-01
8095,2002,10,-3.22,1.26,3.6,,2002-10-01
8095,2002,11,-3.11,-0.25,4.0,,2002-11-01
8095,2002,12,-3.22,-2.49,3.2,,2002-12-01
8095,2003,1,-3.18,-0.77,3.75,,2003-01-01
8095,2003,2,-2.89,0.27,4.0,171.9,2003-02-01
8095,2003,3,-2.32,0.62,3.75,,2003-03-01
8095,2003,4,-1.96,0.15,3.0,,2003-04-01
8095,2003,5,-1.77,-0.09,2.25,,2003-05-01
8095,2003,6,-0.73,-0.05,2.0,,2003-06-01
8095,2003,7,-1.84,-1.45,2.6,,2003-07-01
8095,2003,8,-2.53,-1.14,3.0,,2003-08-01
8095,2003,9,-2.78,0.02,3.0,,2003-09-01
8095,2003,10,-3.3,-2.08,3.0,,2003-10-01
8095,2003,11,-3.34,-0.36,4.0,,2003-11-01
8095,2003,12,-3.24,-0.44,4.0,,2003-12-01
8095,2004,1,-3.18,-0.21,4.0,,2004-01-01
8095,2004,2,-2.72,0.54,4.0,,2004-02-01
8095,2004,3,-3.36,-0.94,4.0,,2004-03-01
8095,2004,4,-2.86,0.3,4.0,,2004-04-01
8095,2004,5,-3.96,-1.16,4.0,,2004-05-01
8095,2004,6,-3.78,0.29,3.6,,2004-06-01
8095,2004,7,-2.73,2.22,3.0,,2004-07-01
8095,2004,8,-2.67,0.22,2.8,,2004-08-01
8095,2004,9,-2.17,0.34,2.0,,2004-09-01
8095,2004,10,-2.06,0.07,2.0,,2004-10-01
8095,2004,11,-1.37,0.76,2.0,,2004-11-01
8095,2004,12,-1.42,-0.52,2.0,,2004-12-01
8095,2005,1,-1.46,-0.05,2.0,,2005-01-01
8095,2005,2,-1.67,-1.38,2.0,,2005-02-01
8095,2005,3,-2.02,-0.49,2.0,,2005-03-01
8095,2005,4,-1.75,0.31,2.0,,2005-04-01
8095,2005,5,-2.1,-0.51,2.0,,2005-05-01
8095,2005,6,-1.94,0.32,2.0,,2005-06-01
8095,2005,7,-2.81,-0.7,2.0,,2005-07-01
8095,2005,8,-1.63,0.77,2.0,,2005-08-01
8095,2005,9,-2.55,-2.02,2.0,,2005-09-01
8095,2005,10,1.84,1.46,1.25,,2005-10-01
8095,2005,11,-0.14,-1.6,1.0,,2005-11-01
8095,2005,12,-0.27,-0.09,1.0,,2005-12-01
8095,2006,1,-0.54,-1.11,1.2,,2006-01-01
8095,2006,2,-0.74,-0.06,2.0,,2006-02-01
8095,2006,3,-1.04,-0.29,2.0,,2006-03-01
8095,2006,4,-1.89,-1.93,2.0,,2006-04-01
8095,2006,5,-3.16,-1.73,3.0,,2006-05-01
8095,2006,6,-3.84,-0.61,3.75,,2006-06-01
8095,2006,7,-4.2,-1.27,3.5,,2006-07-01
8095,2006,8,-3.96,0.52,4.0,,2006-08-01
8095,2006,9,0.81,1.35,3.5,,2006-09-01
8095,2006,10,1.48,0.5,3.0,,2006-10-01
8095,2006,11,0.83,-1.07,3.0,,2006-11-01
8095,2006,12,1.97,2.24,3.0,,2006-12-01
8095,2007,1,2.05,0.73,3.0,,2007-01-01
8095,2007,2,0.01,0.16,2.75,,2007-02-01
8095,2007,3,-0.76,-0.99,2.0,,2007-03-01
8095,2007,4,-0.05,1.29,1.75,,2007-04-01
8095,2007,5,-0.41,-0.44,0.2,,2007-05-01
8095,2007,6,-0.68,0.56,0.0,,2007-06-01
8095,2007,7,-0.68,0.59,0.0,,2007-07-01
8095,2007,8,-0.18,-0.73,0.0,,2007-08-01
8095,2007,9,-0.55,-0.72,0.75,,2007-09-01
8095,2007,10,-0.9,-0.8,1.0,,2007-10-01
8095,2007,11,-1.34,-1.4,1.0,,2007-11-01
8095,2007,12,0.77,1.36,1.0,,2007-12-01
8095,2008,1,-0.3,-1.34,1.0,,2008-01-01
8095,2008,2,-0.34,-0.54,1.0,,2008-02-01
8095,2008,3,-0.85,-0.62,1.75,,2008-03-01
8095,2008,4,-0.9,0.46,2.0,,2008-04-01
8095,2008,5,-1.67,0.18,2.0,,2008-05-01
8095,2008,6,-2.21,-0.04,2.0,,2008-06-01
8095,2008,7,-2.43,0.08,1.4,,2008-07-01
8095,2008,8,2.18,1.07,0.75,,2008-08-01
8095,2008,9,1.98,0.34,0.0,,2008-09-01
8095,2008,10,2.87,0.65,0.0,,2008-10-01
8095,2008,11,2.56,-0.02,0.0,,2008-11-01
8095,2008,12,2.22,-0.26,0.0,,2008-12-01
8095,2009,1,1.71,-0.29,0.0,,2009-01-01
8095,2009,2,1.53,0.87,0.0,,2009-02-01
8095,2009,3,0.93,-0.83,0.4,,2009-03-01
8095,2009,4,1.71,1.43,0.5,216.8,2009-04-01
8095,2009,5,1.42,0.05,0.0,,2009-05-01
8095,2009,6,2.39,1.79,0.0,,2009-06-01
8095,2009,7,3.33,0.1,0.0,,2009-07-01
8095,2009,8,3.55,0.84,0.0,,2009-08-01
8095,2009,9,3.86,1.06,0.0,,2009-09-01
8095,2009,10,5.26,2.32,0.0,,2009-10-01
8095,2009,11,4.63,-1.03,0.0,,2009-11-01
8095,2009,12,4.43,0.5,0.0,,2009-12-01
8095,2010,1,3.75,-0.92,0.0,,2010-01-01
8095,2010,2,3.47,0.34,0.0,,2010-02-01
8095,2010,3,3.39,0.31,0.0,,2010-03-01
8095,2010,4,3.41,0.33,0.0,,2010-04-01
8095,2010,5,2.73,-0.39,0.0,,2010-05-01
8095,2010,6,2.19,0.26,0.0,,2010-06-01
8095,2010,7,2.31,0.14,0.0,,2010-07-01
8095,2010,8,3.08,0.44,0.0,,2010-08-01
8095,2010,9,-0.64,-1.26,0.5,,2010-09-01
8095,2010,10,-0.93,-1.01,1.5,,2010-10-01
8095,2010,11,-1.18,-0.28,2.0,,2010-11-01
8095,2010,12,-1.19,0.27,2.0,,2010-12-01
8095,2011,1,-1.08,0.08,2.0,139.475,2011-01-01
8095,2011,2,-0.9,0.37,2.0,171.88000000000002,2011-02-01
8095,2011,3,-1.23,-0.49,3.0,,2011-03-01
8095,2011,4,0.18,0.75,2.75,,2011-04-01
8095,2011,5,1.73,1.68,1.0,,2011-05-01
8095,2011,6,1.39,-0.56,0.0,,2011-06-01
8095,2011,7,1.7,0.04,0.0,,2011-07-01
8095,2011,8,-0.04,-0.28,0.0,,2011-08-01
8095,2011,9,-0.04,0.16,0.0,,2011-09-01
8095,2011,10,0.13,0.23,0.0,,2011-10-01
8095,2011,11,-0.18,0.08,0.0,,2011-11-01
8095,2011,12,-0.15,-0.7,0.0,,2011-12-01
8095,2012,1,-0.51,-1.14,0.0,,2012-01-01
8095,2012,2,0.51,1.02,0.0,,2012-02-01
8095,2012,3,-1.12,-2.68,0.75,,2012-03-01
8095,2012,4,-1.28,-0.26,1.0,,2012-04-01
8095,2012,5,-2.83,-1.57,1.4,,2012-05-01
8095,2012,6,-4.4,-2.56,2.5,,2012-06-01
8095,2012,7,-4.85,-0.65,3.4,,2012-07-01
8095,2012,8,-5.88,-1.92,4.25,,2012-08-01
8095,2012,9,-5.79,-0.98,5.0,,2012-09-01
8095,2012,10,-5.4,0.07,5.0,,2012-10-01
8095,2012,11,-5.63,-2.2,5.0,,2012-11-01
8095,2012,12,-4.97,0.58,5.0,,2012-12-01
8095,2013,1,-4.74,-0.24,5.0,,2013-01-01
8095,2013,2,-4.12,0.71,5.0,,2013-02-01
8095,2013,3,-3.43,0.2,5.0,,2013-03-01
8095,2013,4,-3.08,0.28,4.2,,2013-04-01
8095,2013,5,-3.41,-0.42,4.0,,2013-05-01
8095,2013,6,-4.11,-1.25,4.0,,2013-06-01
8095,2013,7,-4.25,-0.25,3.4,,2013-07-01
8095,2013,8,-3.88,-0.62,3.0,,2013-08-01
8095,2013,9,-2.1,0.75,3.0,,2013-09-01
8095,2013,10,-1.79,0.24,3.0,,2013-10-01
8095,2013,11,-1.95,-0.4,3.0,,2013-11-01
8095,2013,12,-2.04,-0.96,3.0,,2013-12-01
8095,2014,1,-1.63,0.53,3.0,,2014-01-01
8095,2014,2,-1.27,1.29,2.75,,2014-02-01
8095,2014,3,-1.74,-0.73,2.0,,2014-03-01
8095,2014,4,-2.09,-0.89,2.0,,2014-04-01
8095,2014,5,-2.5,0.15,2.0,,2014-05-01
8095,2014,6,0.46,1.34,1.25,,2014-06-01
8095,2014,7,0.0,-0.76,0.0,,2014-07-01
8095,2014,8,1.24,1.99,0.0,,2014-08-01
8095,2014,9,1.13,0.3,0.0,,2014-09-01
8095,2014,10,-0.31,-1.0,0.0,,2014-10-01
8095,2014,11,-0.53,-0.02,0.0,,2014-11-01
8095,2014,12,0.63,1.23,0.0,,2014-12-01
8095,2015,1,-0.21,-0.68,0.0,,2015-01-01
8095,2015,2,-0.05,0.12,0.0,,2015-02-01
8095,2015,3,-0.91,-1.94,0.6,,2015-03-01
8095,2015,4,0.24,0.56,0.5,,2015-04-01
8095,2015,5,2.72,1.76,0.0,,2015-05-01
8095,2015,6,2.97,-0.66,0.0,,2015-06-01
8095,2015,7,3.27,-0.67,0.0,,2015-07-01
8095,2015,8,2.91,-0.02,0.0,,2015-08-01
8095,2015,9,2.05,-1.36,0.8,,2015-09-01
8095,2015,10,2.31,0.34,1.0,,2015-10-01
8095,2015,11,2.63,1.07,0.75,,2015-11-01
8095,2015,12,2.41,0.62,0.0,,2015-12-01
8095,2016,1,1.92,-0.11,0.0,,2016-01-01
8095,2016,2,2.1,0.47,0.0,,2016-02-01
8095,2016,3,1.48,-0.41,0.0,,2016-03-01
8095,2016,4,2.75,1.14,0.0,,2016-04-01
8095,2016,5,2.6,0.3,0.0,,2016-05-01
8095,2016,6,2.39,-0.25,0.0,,2016-06-01
8095,2016,7,2.45,0.76,0.0,,2016-07-01
8095,2016,8,-0.34,-0.53,0.0,,2016-08-01
8095,2016,9,-0.46,-0.26,0.0,,2016-09-01
8095,2016,10,-0.97,-0.63,0.25,,2016-10-01
8095,2016,11,-1.51,-1.35,1.6,,2016-11-01
8095,2016,12,-1.33,-0.03,2.0,,2016-12-01
8097,2000,1,-2.43,0.69,0.5,,2000-01-01
8097,2000,2,-2.16,0.64,0.2,,2000-02-01
8097,2000,3,-1.52,0.29,0.0,,2000-03-01
8097,2000,4,-2.21,-0.95,0.0,,2000-04-01
8097,2000,5,-2.5,-0.38,0.0,,2000-05-01
8097,2000,6,-2.77,-0.22,0.75,,2000-06-01
8097,2000,7,-3.46,-0.83,1.0,,2000-07-01
8097,2000,8,-3.29,0.08,1.0,,2000-08-01
8097,2000,9,-3.05,0.34,1.0,,2000-09-01
8097,2000,10,-2.86,-0.99,1.4,,2000-10-01
8097,2000,11,-2.89,-0.08,1.0,,2000-11-01
8097,2000,12,-3.09,-0.05,0.5,,2000-12-01
8097,2001,1,-3.46,-0.96,0.0,,2001-01-01
8097,2001,2,-3.44,-0.22,0.0,,2001-02-01
8097,2001,3,-3.42,-0.15,0.0,,2001-03-01
8097,2001,4,-3.27,-0.15,0.0,,2001-04-01
8097,2001,5,-3.06,-0.06,0.0,,2001-05-01
8097,2001,6,-3.18,-0.12,0.75,,2001-06-01
8097,2001,7,-3.19,-0.04,0.2,,2001-07-01
8097,2001,8,-2.65,1.27,0.0,,2001-08-01
8097,2001,9,-3.08,-0.72,0.75,,2001-09-01
8097,2001,10,-3.31,-0.58,1.0,,2001-10-01
8097,2001,11,-3.33,0.22,0.75,,2001-11-01
8097,2001,12,-3.68,-0.33,0.0,,2001-12-01
8097,2002,1,-4.36,-0.69,0.8,,2002-01-01
8097,2002,2,-5.21,-0.83,1.75,,2002-02-01
8097,2002,3,-5.64,-0.17,2.75,,2002-03-01
8097,2002,4,-6.16,-1.73,3.2,,2002-04-01
8097,2002,5,-6.61,-1.6,4.0,,2002-05-01
8097,2002,6,-7.37,-2.83,4.0,,2002-06-01
8097,2002,7,-8.0,-1.6,4.8,,2002-07-01
8097,2002,8,-8.04,-1.03,4.0,,2002-08-01
8097,2002,9,-6.65,1.32,4.0,,2002-09-01
8097,2002,10,-5.7,0.71,4.0,,2002-10-01
8097,2002,11,-5.06,0.56,4.0,,2002-11-01
8097,2002,12,-5.06,-0.72,4.0,,2002-12-01
8097,2003,1,-5.4,-1.6,4.0,,2003-01-01
8097,2003,2,-4.77,0.14,4.0,,2003-02-01
8097,2003,3,-4.27,-0.01,4.0,,2003-03-01
8097,2003,4,-4.28,-0.12,4.0,,2003-04-01
8097,2003,5,-3.85,0.36,3.25,,2003-05-01
8097,2003,6,-3.56,0.34,3.0,,2003-06-01
8097,2003,7,-4.1,-2.41,3.0,,2003-07-01
8097,2003,8,-4.06,-0.18,3.5,,2003-08-01
8097,2003,9,-3.39,0.72,3.0,,2003-09-01
8097,2003,10,-4.1,-2.12,3.0,,2003-10-01
8097,2003,11,-3.34,1.01,2.25,,2003-11-01
8097,2003,12,-3.2,0.33,2.0,,2003-12-01
8097,2004,1,-3.14,-0.22,1.5,,2004-01-01
8097,2004,2,-2.7,-0.36,2.0,,2004-02-01
8097,2004,3,-3.67,-1.52,2.0,,2004-03-01
8097,2004,4,-2.79,0.45,2.0,,2004-04-01
8097,2004,5,-3.23,-1.15,2.0,,2004-05-01
8097,2004,6,-3.21,0.34,2.0,,2004-06-01
8097,2004,7,-3.34,-0.51,2.0,,2004-07-01
8097,2004,8,-3.71,-1.28,2.0,,2004-08-01
8097,2004,9,0.97,0.93,2.0,,2004-09-01
8097,2004,10,1.21,0.26,2.0,,2004-10-01
8097,2004,11,1.61,0.5,2.0,,2004-11-01
8097,2004,12,1.33,-0.26,2.0,,2004-12-01
8097,2005,1,2.32,1.14,1.5,,2005-01-01
8097,2005,2,2.5,-0.01,1.0,,2005-02-01
8097,2005,3,2.19,-0.46,1.0,,2005-03-01
8097,2005,4,1.83,0.03,1.0,,2005-04-01
8097,2005,5,1.37,-0.43,0.2,,2005-05-01
8097,2005,6,1.98,0.98,0.0,,2005-06-01
8097,2005,7,1.38,-1.3,0.0,,2005-07-01
8097,2005,8,1.25,0.42,0.0,,2005-08-01
8097,2005,9,1.53,0.6,0.0,,2005-09-01
8097,2005,10,1.68,1.25,0.0,,2005-10-01
8097,2005,11,-0.12,0.49,0.0,,2005-11-01
8097,2005,12,-0.1,0.9,0.0,,2005-12-01
8097,2006,1,-0.1,0.31,0.0,,2006-01-01
8097,2006,2,-0.47,-0.93,0.0,,2006-02-01
8097,2006,3,-0.01,0.05,0.0,,2006-03-01
8097,2006,4,-0.68,-1.13,0.0,,2006-04-01
8097,2006,5,-1.42,-1.42,0.2,,2006-05-01
8097,2006,6,-2.11,-1.5,1.75,,2006-06-01
8097,2006,7,-0.01,0.59,2.0,,2006-07-01
8097,2006,8,0.11,0.48,1.8,,2006-08-01
8097,2006,9,0.94,1.23,1.25,,2006-09-01
8097,2006,10,2.33,1.8,0.8,,2006-10-01
8097,2006,11,2.39,0.55,0.0,,2006-11-01
8097,2006,12,2.2,-0.71,0.0,,2006-12-01
8097,2007,1,2.13,-0.37,0.0,,2007-01-01
8097,2007,2,2.13,0.08,0.0,,2007-02-01
8097,2007,3,-0.67,-0.67,0.5,,2007-03-01
8097,2007,4,-0.99,-0.49,1.0,,2007-04-01
8097,2007,5,-0.88,-0.24,1.0,,2007-05-01
8097,2007,6,-1.2,-0.74,1.0,,2007-06-01
8097,2007,7,-1.4,0.1,1.0,,2007-07-01
8097,2007,8,-1.38,-0.42,1.0,,2007-08-01
8097,2007,9,0.73,0.87,1.0,,2007-09-01
8097,2007,10,-0.07,0.66,0.0,,2007-10-01
8097,2007,11,-1.1,-1.36,0.0,,2007-11-01
8097,2007,12,1.0,1.63,0.0,,2007-12-01
8097,2008,1,1.88,1.29,0.0,,2008-01-01
8097,2008,2,2.45,1.07,0.0,,2008-02-01
8097,2008,3,-0.26,0.37,0.0,,2008-03-01
8097,2008,4,-0.38,0.09,0.0,,2008-04-01
8097,2008,5,0.35,0.76,0.0,,2008-05-01
8097,2008,6,-0.15,-0.38,0.0,,2008-06-01
8097,2008,7,-0.5,-1.03,0.0,,2008-07-01
8097,2008,8,-0.75,-0.19,0.0,,2008-08-01
8097,2008,9,-0.92,-0.57,0.0,,2008-09-01
8097,2008,10,-1.4,-0.82,0.0,,2008-10-01
8097,2008,11,-1.74,0.0,0.5,,2008-11-01
8097,2008,12,0.52,1.57,1.0,,2008-12-01
8097,2009,1,0.54,0.44,1.0,,2009-01-01
8097,2009,2,0.45,-0.39,1.0,,2009-02-01
8097,2009,3,0.03,-0.31,1.0,,2009-03-01
8097,2009,4,0.19,0.46,0.0,,2009-04-01
8097,2009,5,0.28,0.2,0.0,,2009-05-01
8097,2009,6,1.11,0.88,0.0,,2009-06-01
8097,2009,7,-0.05,-0.63,0.0,,2009-07-01
8097,2009,8,-0.77,-1.59,0.0,,2009-08-01
8097,2009,9,-1.02,-0.2,0.8,,2009-09-01
8097,2009,10,-0.79,1.05,1.0,,2009-10-01
8097,2009,11,-1.45,-1.15,1.0,,2009-11-01
8097,2009,12,-1.38,0.14,1.0,,2009-12-01
8097,2010,1,-1.55,-0.64,1.0,,2010-01-01
8097,2010,2,-0.02,0.4,1.0,,2010-02-01
8097,2010,3,-0.06,-0.48,1.0,,2010-03-01
8097,2010,4,0.23,0.71,1.0,,2010-04-01
8097,2010,5,-0.01,0.2,1.0,,2010-05-01
8097,2010,6,-0.07,0.06,1.0,,2010-06-01
8097,2010,7,-0.18,-0.29,1.0,,2010-07-01
8097,2010,8,0.35,1.06,1.0,,2010-08-01
8097,2010,9,-0.49,-1.28,1.0,,2010-09-01
8097,2010,10,0.26,0.68,1.0,,2010-10-01
8097,2010,11,0.33,0.21,0.6,,2010-11-01
8097,2010,12,1.18,0.87,0.0,,2010-12-01
8097,2011,1,1.14,0.06,0.0,,2011-01-01
8097,2011,2,1.23,0.33,0.0,,2011-02-01
8097,2011,3,0.99,0.27,0.0,,2011-03-01
8097,2011,4,1.69,1.94,0.0,,2011-04-01
8097,2011,5,2.35,0.97,0.0,,2011-05-01
8097,2011,6,1.9,-0.32,0.25,,2011-06-01
8097,2011,7,2.27,0.38,1.0,,2011-07-01
8097,2011,8,-0.3,-1.53,0.0,,2011-08-01
8097,2011,9,-0.41,-0.66,0.0,,2011-09-01
8097,2011,10,-0.12,0.73,0.0,,2011-10-01
8097,2011,11,-0.2,-0.44,0.0,,2011-11-01
8097,2011,12,-0.77,-1.46,0.0,,2011-12-01
8097,2012,1,-1.13,0.38,1.4,,2012-01-01
8097,2012,2,-0.95,-0.14,2.0,,2012-02-01
8097,2012,3,-2.01,-2.04,2.0,,2012-03-01
8097,2012,4,-2.73,-1.09,3.0,,2012-04-01
8097,2012,5,-3.37,-1.06,3.4,,2012-05-01
8097,2012,6,-4.31,-2.64,4.0,,2012-06-01
8097,2012,7,-4.17,0.71,4.0,,2012-07-01
8097,2012,8,-4.43,0.35,4.0,,2012-08-01
8097,2012,9,-4.44,-0.13,4.0,,2012-09-01
8097,2012,10,-4.69,-0.55,4.0,,2012-10-01
8097,2012,11,-5.32,-1.47,4.0,,2012-11-01
8097,2012,12,-5.11,0.22,4.0,,2012-12-01
8097,2013,1,-5.13,-0.33,4.0,,2013-01-01
8097,2013,2,-5.4,-0.49,4.0,,2013-02-01
8097,2013,3,-5.63,-0.23,4.0,,2013-03-01
8097,2013,4,-4.72,1.11,3.0,,2013-04-01
8097,2013,5,-4.27,0.52,2.0,,2013-05-01
8097,2013,6,-4.56,-2.26,2.5,,2013-06-01
8097,2013,7,-4.13,0.55,3.0,,2013-07-01
8097,2013,8,-3.81,0.14,2.0,,2013-08-01
8097,2013,9,1.43,1.55,2.0,,2013-09-01
8097,2013,10,1.97,0.8,1.4,,2013-10-01
8097,2013,11,2.15,-0.01,1.0,,2013-11-01
8097,2013,12,2.11,0.53,1.0,,2013-12-01
8097,2014,1,2.31,0.97,1.0,,2014-01-01
8097,2014,2,2.42,0.24,1.0,,2014-02-01
8097,2014,3,1.89,-0.09,0.25,,2014-03-01
8097,2014,4,1.37,-0.46,0.0,,2014-04-01
8097,2014,5,1.57,0.28,0.0,,2014-05-01
8097,2014,6,0.9,-1.03,0.0,,2014-06-01
8097,2014,7,0.68,-0.23,0.0,,2014-07-01
8097,2014,8,1.44,1.37,0.0,,2014-08-01
8097,2014,9,2.08,0.47,0.0,,2014-09-01
8097,2014,10,-0.54,-0.45,0.0,,2014-10-01
8097,2014,11,-0.42,0.62,0.0,,2014-11-01
8097,2014,12,-0.35,0.81,0.0,,2014-12-01
8097,2015,1,-0.79,-1.4,0.0,,2015-01-01
8097,2015,2,-0.9,-0.59,1.5,,2015-02-01
8097,2015,3,-1.72,-0.75,2.4,,2015-03-01
8097,2015,4,-1.92,-0.43,3.0,,2015-04-01
8097,2015,5,1.86,1.91,2.75,,2015-05-01
8097,2015,6,1.91,-0.3,1.4,,2015-06-01
8097,2015,7,2.42,1.23,0.25,,2015-07-01
8097,2015,8,2.1,-0.12,0.0,,2015-08-01
8097,2015,9,1.48,-0.59,0.0,,2015-09-01
8097,2015,10,1.21,-0.24,0.0,,2015-10-01
8097,2015,11,1.44,0.17,0.0,,2015-11-01
8097,2015,12,1.74,0.44,0.0,,2015-12-01
8097,2016,1,1.95,0.4,0.0,,2016-01-01
8097,2016,2,-0.26,-0.87,0.0,,2016-02-01
8097,2016,3,-0.57,-0.32,0.0,,2016-03-01
8097,2016,4,0.04,0.5,0.0,,2016-04-01
8097,2016,5,0.54,0.43,0.0,,2016-05-01
8097,2016,6,-0.38,-1.01,0.0,,2016-06-01
8097,2016,7,-0.78,-0.55,0.0,,2016-07-01
8097,2016,8,-0.53,1.04,0.0,,2016-08-01
8097,2016,9,-0.65,-0.36,0.25,,2016-09-01
8097,2016,10,-1.42,-1.26,1.0,,2016-10-01
8097,2016,11,-1.82,-0.69,1.0,,2016-11-01
8097,2016,12,-1.35,1.29,1.0,,2016-12-01
8099,2000,1,-0.72,-0.29,0.75,201.35,2000-01-01
8099,2000,2,-1.22,-2.12,1.2,,2000-02-01
8099,2000,3,-0.06,1.73,0.5,,2000-03-01
8099,2000,4,-0.33,0.08,0.0,,2000-04-01
8099,2000,5,-1.36,-1.42,0.0,,2000-05-01
8099,2000,6,-1.7,-0.74,1.0,,2000-06-01
8099,2000,7,-1.73,0.24,1.0,,2000-07-01
8099,2000,8,-2.18,-0.93,1.0,,2000-08-01
8099,2000,9,-2.61,-0.96,1.0,,2000-09-01
8099,2000,10,0.94,1.34,1.4,,2000-10-01
8099,2000,11,0.75,0.38,0.0,,2000-11-01
8099,2000,12,0.46,-0.67,0.0,,2000-12-01
8099,2001,1,0.85,1.97,0.0,68.3,2001-01-01
8099,2001,2,0.81,0.43,0.0,,2001-02-01
8099,2001,3,0.79,0.53,0.0,,2001-03-01
8099,2001,4,0.08,-1.66,0.0,,2001-04-01
8099,2001,5,0.94,1.56,0.0,,2001-05-01
8099,2001,6,0.67,-0.12,0.0,,2001-06-01
8099,2001,7,0.8,0.17,0.2,,2001-07-01
8099,2001,8,-0.45,-0.79,0.0,,2001-08-01
8099,2001,9,-0.88,-0.96,0.5,,2001-09-01
8099,2001,10,-1.42,-0.86,0.2,,2001-10-01
8099,2001,11,-1.49,-0.87,1.75,,2001-11-01
8099,2001,12,-1.59,-0.27,2.0,,2001-12-01
8099,2002,1,-1.43,0.49,2.0,,2002-01-01
8099,2002,2,-1.57,-0.64,2.0,,2002-02-01
8099,2002,3,-1.99,-0.59,2.25,,2002-03-01
8099,2002,4,-3.0,-1.48,3.4,,2002-04-01
8099,2002,5,-4.3,-1.18,4.0,,2002-05-01
8099,2002,6,-5.06,-1.55,4.0,,2002-06-01
8099,2002,7,-5.91,-1.35,4.0,,2002-07-01
8099,2002,8,-6.21,0.11,5.0,,2002-08-01
8099,2002,9,-5.23,0.72,4.0,,2002-09-01
8099,2002,10,-4.33,1.15,4.0,17.96,2002-10-01
8099,2002,11,-4.26,-0.43,4.0,,2002-11-01
8099,2002,12,-3.9,0.58,4.0,,2002-12-01
8099,2003,1,-3.96,-0.78,4.0,129.5,2003-01-01
8099,2003,2,-3.31,0.67,4.0,,2003-02-01
8099,2003,3,-2.62,0.03,4.0,,2003-03-01
8099,2003,4,-2.77,-0.38,3.6,,2003-04-01
8099,2003,5,-3.25,-0.45,3.0,,2003-05-01
8099,2003,6,-2.18,1.53,1.25,,2003-06-01
8099,2003,7,-3.16,-1.49,0.8,,2003-07-01
8099,2003,8,-3.52,-0.41,2.5,,2003-08-01
8099,2003,9,-3.33,0.17,3.0,,2003-09-01
8099,2003,10,-3.77,-2.5,3.0,,2003-10-01
8099,2003,11,-3.67,-0.24,3.0,,2003-11-01
8099,2003,12,-3.58,-0.48,3.2,,2003-12-01
8099,2004,1,-3.33,-0.76,4.0,,2004-01-01
8099,2004,2,-2.81,0.08,4.0,,2004-02-01
8099,2004,3,-3.57,-1.23,4.0,22.24,2004-03-01
8099,2004,4,1.45,1.67,4.0,,2004-04-01
8099,2004,5,-1.46,-2.14,4.0,,2004-05-01
8099,2004,6,0.68,1.83,3.6,,2004-06-01
8099,2004,7,1.32,1.25,2.75,,2004-07-01
8099,2004,8,2.12,1.04,1.2,,2004-08-01
8099,2004,9,1.98,0.93,0.75,,2004-09-01
8099,2004,10,1.6,0.16,0.0,25.69,2004-10-01
8099,2004,11,2.19,1.45,0.0,,2004-11-01
8099,2004,12,1.88,-0.98,0.0,,2004-12-01
8099,2005,1,2.37,0.52,0.0,,2005-01-01
8099,2005,2,2.01,0.16,0.0,,2005-02-01
8099,2005,3,2.13,-0.4,0.0,,2005-03-01
8099,2005,4,2.2,0.22,0.0,,2005-04-01
8099,2005,5,-0.23,0.7,0.4,,2005-05-01
8099,2005,6,-0.09,0.46,0.25,,2005-06-01
8099,2005,7,-0.86,-0.67,0.25,,2005-07-01
8099,2005,8,-0.55,0.15,0.6,,2005-08-01
8099,2005,9,-1.03,-1.51,1.0,,2005-09-01
8099,2005,10,0.79,1.17,1.0,,2005-10-01
8099,2005,11,-0.59,-1.47,1.0,,2005-11-01
8099,2005,12,-0.76,-0.58,1.0,,2005-12-01
8099,2006,1,-0.78,-1.03,1.8,,2006-01-01
8099,2006,2,-1.15,-0.7,2.0,,2006-02-01
8099,2006,3,-1.41,-0.09,2.75,,2006-03-01
8099,2006,4,-2.38,-2.13,3.0,,2006-04-01
8099,2006,5,-3.47,-0.7,3.4,,2006-05-01
8099,2006,6,-4.4,-0.19,4.0,,2006-06-01
8099,2006,7,0.69,0.66,3.0,,2006-07-01
8099,2006,8,1.7,1.6,3.0,,2006-08-01
8099,2006,9,2.16,1.04,2.0,,2006-09-01
8099,2006,10,3.13,1.5,1.0,,2006-10-01
8099,2006,11,2.52,-1.25,1.0,,2006-11-01
8099,2006,12,3.63,2.46,0.75,,2006-12-01
8099,2007,1,3.51,0.75,0.0,,2007-01-01
8099,2007,2,3.11,0.32,0.0,,2007-02-01
8099,2007,3,2.16,-0.61,0.0,,2007-03-01
8099,2007,4,2.55,0.99,0.0,6.07,2007-04-01
8099,2007,5,2.52,-0.3,0.0,,2007-05-01
8099,2007,6,2.64,0.42,0.25,,2007-06-01
8099,2007,7,-0.24,-0.53,1.0,,2007-07-01
8099,2007,8,-0.04,-0.25,1.0,,2007-08-01
8099,2007,9,-0.37,-0.92,1.0,,2007-09-01
8099,2007,10,-0.74,-0.72,1.0,7.903333333333333,2007-10-01
8099,2007,11,-1.32,-1.09,2.0,,2007-11-01
8099,2007,12,0.62,0.78,2.0,,2007-12-01
8099,2008,1,0.59,-0.32,2.0,,2008-01-01
